"song_popularity","loudness","danceability","song_duration_ms","energy","acousticness","es_instrumental","audio_mode","key_1","key_2","key_3","key_4","key_5","key_6","key_7","key_8","key_9","key_10","key_11","time_signature_1","time_signature_3","time_signature_4","time_signature_5","valence_binned_valence_media","valence_binned_valence_alta"
25,-12.223,0.42,218866,0.512,0.758,0,"1",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
73,-4.569,0.852,186872,0.604,0.0067,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30,-10.134,0.677,211306,0.815,0.199,1,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
53,-5.118,0.8,234613,0.757,0.0924,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
6,-7.274,0.563,210733,0.847,0.00772,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64,-7.598,0.618,197663,0.68,0.414,1,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
70,-8.256,0.718,223640,0.723,0.047,0,"1",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
21,-7.772,0.42,408506,0.492,0.15,1,"0",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
85,-6.476,0.573,217212,0.34,0.756,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8,-5.465,0.869,246306,0.806,0.000417,0,"0",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
31,-6.588,0.57,93043,0.925,8.02e-05,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
64,-6.825,0.706,230439,0.716,0.119,0,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
73,-7.066,0.607,180906,0.575,0.133,0,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
39,-2.085,0.783,197986,0.93,0.00674,0,"0",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
38,-11.913,0.695,159645,0.376,0.0302,1,"0",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
65,-8.999,0.736,56041,0.468,0.302,1,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
40,-6.454,0.506,195200,0.846,0.131,0,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
60,-12.427,0.375,223340,0.217,0.73,0,"1",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54,-5.658,0.672,183902,0.739,0.36,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
49,-7.473,0.462,265346,0.7,0.343,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
15,-8.518,0.345,250287,0.609,0.0295,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37,-5.759,0.463,270514,0.821,0.000709,1,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
32,-15.692,0.519,306533,0.187,0.86,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
83,-4.868,0.461,261153,0.834,0.0232,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
49,-1.81,0.379,219853,0.99,0.0279,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
53,-5.544,0.571,264240,0.64,0.154,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
83,-13.147,0.664,235746,0.592,0.0186,0,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
83,-2.492,0.839,177651,0.832,0.0622,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
76,-4.728,0.851,215838,0.702,0.0864,0,"1",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
33,-15.948,0.53,169000,0.382,0.617,0,"1",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
56,-6.858,0.831,256226,0.836,0.0163,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
48,-9.236,0.323,197973,0.608,0.756,0,"0",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48,-15.922,0.835,133600,0.304,0.837,0,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
68,-4.828,0.671,232853,0.837,0.563,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
63,-3,0.911,196800,0.958,0.00652,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
52,-3.443,0.341,292915,0.995,0.0251,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
66,-5.852,0.607,231211,0.835,0.0588,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
94,-4.706,0.552,232360,0.76,0.0733,0,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
69,-4.128,0.647,237760,0.712,0.0409,0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66,-6.749,0.515,194920,0.713,0.0238,0,"0",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
54,-9.53,0.785,96834,0.664,0.479,1,"0",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
35,-11.06,0.748,174860,0.431,0.207,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43,-5.619,0.474,314626,0.894,0.0695,0,"0",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
28,-6.148,0.481,168360,0.434,0.652,0,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
73,-3.191,0.701,239026,0.715,0.0242,0,"0",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
50,-10.238,0.48,193333,0.162,0.964,0,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
75,-7.34,0.719,301639,0.407,0.711,0,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
63,-2.678,0.951,185533,0.661,0.397,0,"0",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,-9.249,0.563,183287,0.463,0.00119,0,"0",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
50,-2.413,0.679,199944,0.973,0.0384,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
16,-2.195,0.946,211160,0.931,0.215,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
71,-8.59,0.543,258651,0.543,0.365,0,"0",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
26,-5.419,0.443,162493,0.869,0.037,0,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
54,-3.003,0.514,195250,0.956,0.00134,0,"1",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
88,-2.942,0.728,226626,0.801,0.279,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
79,-3.712,0.774,199400,0.961,0.0249,0,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
7,-5.067,0.471,291200,0.902,0.019,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
62,-3.561,0.647,219200,0.8,0.0647,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
28,-6.671,0.888,131321,0.443,0.246,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
62,-6.434,0.756,141920,0.547,0.0882,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
47,-10.106,0.593,281142,0.675,0.249,1,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
60,-8.527,0.798,147511,0.454,0.0554,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
51,-5.413,0.718,244586,0.707,0.00682,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
49,-5.698,0.835,229346,0.71,0.0895,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
27,-15.899,0.749,254453,0.588,0.139,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
66,-7.193,0.57,297404,0.75,0.0177,0,"1",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
17,-4.15,0.749,193714,0.723,0.00614,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
68,-3.244,0.761,183995,0.827,0.143,0,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
45,-9.29,0.545,240000,0.373,0.242,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
76,-8.347,0.535,320266,0.505,0.0393,0,"0",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
97,-6.442,0.777,155893,0.579,0.0175,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
57,-6.593,0.547,160373,0.64,0.382,0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
16,-11.087,0.354,194240,0.207,0.845,0,"0",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,-4.234,0.379,278278,0.941,0.00103,0,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
86,-18.064,0.671,295893,0.373,0.257,0,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
64,-5.241,0.543,222828,0.674,0.468,0,"0",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
38,-9.102,0.506,211505,0.506,0.000148,0,"1",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
93,-3.24,0.616,214846,0.862,0.037,0,"0",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
57,-6.868,0.693,246360,0.553,0.37,0,"0",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,-4.933,0.623,227906,0.912,0.207,0,"1",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,-8.151,0.626,205502,0.447,0.549,0,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
42,-5.736,0.842,271973,0.831,0.127,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
58,-7.769,0.571,214160,0.692,0.0958,0,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
39,-6.861,0.573,390959,0.811,0.153,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
56,-7.239,0.339,244506,0.829,0.00736,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4,-6.678,0.327,127073,0.905,0.022,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
39,-4.131,0.796,219549,0.405,0.0236,0,"0",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
48,-8.985,0.72,269106,0.583,0.436,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
71,-5.208,0.678,276720,0.766,0.0103,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
58,-10.746,0.666,245627,0.426,0.686,0,"0",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
43,-5.612,0.479,229038,0.58,0.0199,0,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,-8.125,0.756,214680,0.369,0.116,0,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
69,-11.474,0.457,398150,0.408,0.803,1,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
62,-7.13,0.53,472400,0.855,0.15,1,"0",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
81,-4.674,0.868,222492,0.646,0.303,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
48,-4.569,0.792,241005,0.624,0.00058,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
79,-5.924,0.962,237654,0.735,0.0161,0,"0",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
73,-5.891,0.637,213093,0.833,0.00631,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
54,-13.002,0.258,214552,0.0971,0.94,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
77,-7.029,0.851,219466,0.551,0.151,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
40,-5.02,0.728,165106,0.668,0.068,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
51,-12.098,0.515,157306,0.522,0.651,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
54,-7.957,0.672,179857,0.836,0.0793,0,"1",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
55,-3.157,0.551,215032,0.932,0.258,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
45,-5.284,0.927,253790,0.693,0.0938,0,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
61,-4.334,0.659,211139,0.661,0.273,0,"0",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
59,-10.428,0.679,110071,0.45,0.898,1,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
29,-13.873,0.608,260004,0.131,0.851,0,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
79,-15.931,0.441,199120,0.219,0.935,0,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
68,-10.27,0.603,214960,0.494,0.602,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
34,-8.334,0.434,109666,0.577,0.486,0,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
18,-4.149,0.667,188110,0.898,0.000696,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
72,-5.34,0.85,177973,0.613,0.299,0,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
84,-8.214,0.554,297404,0.596,0.00172,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
68,-3.67,0.746,226183,0.834,0.0387,0,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
42,-4.631,0.455,284986,0.625,0.346,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
46,-9.108,0.369,250287,0.802,0.00796,1,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
61,-8.176,0.402,173266,0.727,0.00401,1,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
75,-4.864,0.601,205267,0.562,0.0449,0,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
74,-6.262,0.53,221360,0.422,0.2,0,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
78,-4.251,0.572,197866,0.543,0.669,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4,-6.334,0.747,212027,0.501,0.00517,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
44,-5.849,0.85,188235,0.489,0.282,0,"0",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
77,-4.432,0.74,243071,0.885,0.217,0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
47,-12.797,0.381,213440,0.301,0.714,1,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51,-5.828,0.906,142640,0.864,0.0304,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
64,-8.115,0.486,167375,0.667,0.647,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
59,-6.008,0.727,302218,0.748,0.149,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
67,-10.245,0.88,266973,0.622,0.00962,0,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
56,-8.354,0.546,271094,0.636,0.375,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
94,-5.575,0.851,235545,0.541,0.568,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
48,-6.062,0.456,254540,0.356,0.697,0,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
62,-11.719,0.476,283236,0.44,0.00252,0,"0",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
62,-10.853,0.424,210132,0.677,0.346,0,"1",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
60,-3.494,0.729,263973,0.894,0.00266,0,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
54,-5.55,0.763,195680,0.808,0.277,0,"1",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
52,-13.337,0.252,150906,0.623,0.00206,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41,-3.863,0.852,231253,0.88,0.293,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
75,-5.735,0.64,352160,0.693,0.113,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14,-3.662,0.569,198973,0.855,0.377,0,"0",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
68,-8.562,0.629,253848,0.586,0.000837,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
58,-5.487,0.746,253866,0.765,0.366,0,"1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
36,-9.681,0.437,239946,0.481,0.027,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
40,-8.404,0.774,229218,0.449,0.733,0,"0",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
43,-2.929,0.391,170320,0.985,1.36e-06,1,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
60,-7.786,0.3,237680,0.796,0.0515,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
74,-9.267,0.467,281466,0.334,0.854,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
73,-2.757,0.494,163346,0.946,0.00129,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
69,-10.407,0.511,393666,0.942,0.174,0,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
66,-19.883,0.446,232320,0.065,0.991,1,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51,-14.379,0.64,213106,0.487,0.241,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
77,-13.262,0.315,263573,0.296,0.771,0,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
17,-20.47,0.545,277120,0.124,0.931,1,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
68,-11.448,0.371,173266,0.404,0.669,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
59,-12.417,0.566,258026,0.335,0.766,0,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
72,-6.364,0.786,229240,0.602,0.368,0,"1",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
82,-11.361,0.611,240341,0.466,0.115,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,-12.206,0.453,263222,0.455,0.159,0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77,-9.343,0.554,217633,0.667,0.0632,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
79,-9.87,0.592,268514,0.479,0.0338,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
64,-22.759,0.475,201648,0.0297,0.995,1,"1",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
38,-6.657,0.615,204000,0.574,0.021,0,"0",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
37,-8.608,0.295,255310,0.73,0.346,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
42,-13.772,0.328,200240,0.365,0.512,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
33,-9.398,0.625,251253,0.577,0.512,0,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
61,-8.711,0.568,178584,0.584,0.506,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,-7.118,0.253,209746,0.617,0.105,0,"0",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
50,-3.986,0.487,214426,0.967,0.306,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
92,-4.393,0.671,324189,0.694,0.409,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
81,-3.682,0.432,335066,0.925,0.127,0,"1",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
80,-7.536,0.697,180055,0.49,0.327,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
45,-5.876,0.835,355970,0.624,0.224,0,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
49,-9.377,0.589,168743,0.549,0.22,0,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
59,-17.234,0.496,228413,0.304,0.703,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
60,-2.978,0.774,197026,0.864,0.292,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
97,-3.961,0.657,184560,0.77,0.18,0,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
62,-8.478,0.464,248349,0.542,0.156,0,"0",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
60,-6.858,0.81,253584,0.678,0.241,0,"0",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
92,-4.393,0.632,193700,0.815,0.000466,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
47,-5.326,0.905,200371,0.871,0.00108,0,"0",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
48,-8.281,0.737,201178,0.56,0.815,0,"0",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
40,-4.885,0.576,221419,0.847,0.00431,0,"0",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
61,-1.503,0.714,187932,0.959,0.062,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-7.358,0.754,141586,0.542,0.0998,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
54,-5.61,0.894,254466,0.723,0.533,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
50,-8.282,0.62,263053,0.524,0.485,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
53,-13.717,0.862,203333,0.424,0.00789,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,-4.524,0.527,210826,0.975,0.000448,0,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
76,-5.948,0.64,148292,0.864,0.00832,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
30,-10.557,0.486,94540,0.614,0.0111,1,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
72,-3.868,0.433,277840,0.854,0.0112,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
79,-6.526,0.446,268200,0.624,0.00434,0,"1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,-10.458,0.849,206626,0.275,0.343,0,"0",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
57,-1.503,0.92,161600,0.891,0.0313,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
41,-25.189,0.119,207600,0.0143,0.942,1,"0",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
79,-5.87,0.607,247626,0.649,0.0306,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
21,-3.004,0.707,439478,0.907,0.00065,0,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
47,-4.4,0.642,182960,0.805,0.538,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
64,-7.384,0.515,229360,0.817,0.22,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
71,-11.221,0.737,211960,0.243,0.775,0,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
61,-4.664,0.508,222640,0.752,0.000199,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13,-2,0.463,150013,0.89,0.639,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
73,-7.405,0.814,163404,0.576,0.0161,0,"0",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
51,-4.886,0.666,194150,0.881,0.0155,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37,-1.747,0.81,223333,0.744,0.164,0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
72,-5.855,0.541,244586,0.583,0.04,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
53,-7.009,0.864,232053,0.916,0.0198,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
78,-5.24,0.598,304367,0.817,0.211,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
51,-8.624,0.575,191200,0.882,0.158,0,"1",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
46,-4.438,0.894,212302,0.891,0.0103,1,"1",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
83,-5.558,0.715,130929,0.617,0.1,0,"0",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
95,-6.106,0.448,184560,0.686,0.216,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
46,-6.992,0.681,194240,0.418,0.271,0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
94,-5.545,0.915,238173,0.67,0.0104,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
61,-4.327,0.733,217720,0.881,0.0626,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64,-8.968,0.451,290786,0.953,0.0115,1,"0",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
77,-3.287,0.708,202999,0.724,0.0313,0,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3,-3.563,0.628,271400,0.922,4.95e-05,0,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
70,-6.984,0.451,190295,0.528,0.366,0,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
77,-5.177,0.851,160000,0.584,0.151,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
34,-9.424,0.619,216279,0.566,0.866,0,"0",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
67,-8.788,0.598,298760,0.664,0.0928,1,"1",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41,-6.351,0.496,242619,0.942,0.00713,1,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
58,-7.229,0.664,318666,0.739,0.0364,0,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
50,-12.456,0.63,267152,0.552,0.0284,1,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
