"song_popularity","song_duration_ms_log_scaled","acousticness_log_scaled","liveness_log_scaled","speechiness_log_scaled","instrumentalness_log_scaled","es_instrumental","audio_mode","loudness","danceability","audio_valence","energy","tempo","key_1","key_2","key_3","key_4","key_5","key_6","key_7","key_8","key_9","key_10","key_11","time_signature_1","time_signature_3","time_signature_4","time_signature_5","valence_binned_valence_media","valence_binned_valence_alta"
53,-0.412233254267741,1.65403683546608,-0.132455830133955,0.648040133445319,-0.360153743836706,0,"1",-10.109,0.566,0.343,0.275,143.945,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
58,0.281291586215591,2.01658589939991,-0.514738242839019,-0.707486521926763,-0.289940106037058,0,"1",-10.175,0.54,0.605,0.431,99.914,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
26,-0.0677685754845206,0.43101726257552,-0.645033238209512,-0.516584359078488,-0.329506793217953,0,"0",-9.619,0.598,0.883,0.637,132.158,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
37,0.810349159139689,0.229044070605173,2.23943590798278,1.17944694155183,-0.360135966704729,0,"1",-4.302,0.721,0.824,0.867,134.093,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
39,0.952338827103352,-0.736686150052207,2.23943590798278,-0.648664342933588,-0.360153743836706,0,"1",-5.342,0.715,0.671,0.829,126.333,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
64,0.127655627121226,2.05939347783584,0.771883537304393,-0.721960707945168,0.158279945355972,0,"1",-10.962,0.68,0.231,0.324,90.957,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
44,0.0987568744393942,1.86495410515471,-0.853789505637591,-0.47616403057245,-0.360153743836706,0,"0",-12.182,0.847,0.895,0.33,105.011,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
94,-0.589959587703064,0.43101726257552,-0.531024281944924,-0.696364925935761,-0.360107969373846,0,"1",-4.722,0.592,0.249,0.717,100.027,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,0.333738152260419,1.38445759388422,-0.678939275595886,0.0284107945628892,-0.360153743836706,0,"1",-9.502,0.563,0.623,0.562,101.463,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
69,1.10938069721944,-0.906728572801885,-0.578421022852179,2.19107642244875,-0.359107024053722,0,"0",-7.097,0.955,0.325,0.726,124.945,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
60,0.143642265139,-0.942186511847886,-0.919924412064972,-0.291181708085994,-0.360153743836706,0,"1",-5.025,0.767,0.416,0.676,148.039,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
73,0.640080155036934,-0.980495422356591,-0.506606253869937,0.766097665893098,-0.360153743836706,0,"0",-5.841,0.712,0.721,0.626,96.177,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
32,-1.60970323373336,0.120977341015813,-0.474151526239151,-0.661956226521967,-0.340302425976908,0,"1",-9.703,0.745,0.721,0.408,114.58,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
57,1.04781449561248,-0.72496291375033,1.38524905966397,-0.578032805412072,0.665064457956638,1,"1",-6.367,0.39,0.398,0.834,98.08,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
60,-0.0660218581764436,-0.916095678954324,-0.163700188170899,-0.551657509790281,-0.36014618700085,0,"1",-5.218,0.706,0.882,0.775,114.988,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
80,0.224158195332903,-0.976106484262304,-0.632660414211892,1.69639081379318,-0.360153743836706,0,"1",-3.66,0.33,0.234,0.936,190.757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60,0.181674202474214,-0.106771643482842,1.33238800007964,2.21698586314605,-0.360054019121879,0,"0",-6.717,0.613,0.0945,0.427,86.998,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,-0.04970809495109,1.92206189144512,-0.2580889351497,-0.287962837320032,-0.360153743836706,0,"1",-13.382,0.531,0.65,0.444,89.772,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
77,-0.403134584422282,0.508073555172015,0.974121332725266,3.65825885381498,-0.360153743836706,0,"0",-5.116,0.737,0.431,0.846,158.351,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
56,-1.16191234397939,1.69210348845431,-0.305656882903252,-0.763256540550465,-0.360153743836706,0,"1",-12.342,0.584,0.777,0.271,121.891,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
68,-0.520457530136917,2.10430280210558,-0.901221753109462,-0.506739293149198,3.5004071956203,1,"1",-20.567,0.38,0.44,0.0993,140.098,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
45,0.347772568435162,-0.707880800527825,-0.313609357743465,-0.704148912740045,-0.36013101141571,0,"1",-11.84,0.713,0.976,0.582,117.986,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
55,-0.360990771773323,-0.600950622496309,-0.361472236583678,-0.0932974763209263,-0.360153743836706,0,"1",-4.112,0.733,0.697,0.91,96.948,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
50,-1.13105612844692,-0.975584261491057,1.63859494577019,-0.578032805412072,-0.360153743836706,0,"1",-9.478,0.593,0.59,0.537,126.071,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
84,0.597613312099302,0.682040786026108,-0.771379466315577,-0.445669908016396,-0.360153743836706,0,"1",-5.147,0.685,0.905,0.911,172.017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
45,0.356701085962777,0.120977341015813,-0.707984792685304,3.48188626354145,-0.360141417527228,0,"0",-11.291,0.551,0.297,0.369,95.309,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
74,-0.597634716976303,0.229044070605173,-0.313609357743465,-0.324496278487942,-0.332342680026224,0,"1",-3.173,0.739,0.696,0.76,139.989,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
49,-0.700588739233574,-0.844902530054759,-0.563684978378797,1.23595934438007,-0.360144266822717,0,"0",-5.233,0.812,0.74,0.796,88.008,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
57,-0.0809130343948266,-0.942186511847886,-0.441813332890218,-0.765492981211648,-0.360135533116781,0,"1",-6.051,0.58,0.702,0.867,94.021,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
65,-0.135270158396435,-0.16245441738173,-0.0316538280031317,-0.517678776154499,-0.356258859917907,0,"0",-5.137,0.452,0.831,0.811,154.903,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
90,-0.38268065531342,0.221669564667471,-0.759667920879294,0.998635087051167,-0.360153743836706,0,"1",-3.149,0.531,0.456,0.854,94.419,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
72,-0.408249928878539,-0.976438837721708,-1.16841024061361,-0.293328122976122,-0.360126056130655,0,"0",-3.642,0.637,0.286,0.778,103.093,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40,-0.224566397424049,0.0526441941480658,-1.00800717738279,0.0388427808271746,-0.360153743836706,0,"1",-12.725,0.639,0.559,0.357,114.004,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
72,1.22925310016024,1.54635761080764,1.17191734635689,-0.36222595475407,-0.359921468259527,0,"0",-6.684,0.379,0.106,0.369,183.114,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
82,0.233791292704508,-0.637506244876922,-0.662383798192499,0.11160270241633,-0.360153743836706,0,"1",-3.862,0.696,0.782,0.939,98.075,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
85,0.761302113976463,-0.588244168689416,-0.753817854307007,-0.482709027188101,-0.340364169404508,0,"0",-5.107,0.561,0.235,0.816,81.965,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,-1.07111705654455,-0.533860444269063,1.70878159138087,2.74800988382193,-0.360153743836706,0,"1",-8.444,0.87,0.904,0.492,130.062,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,-0.305457404287853,-0.963683653255949,-0.603856423743761,1.70541384690768,-0.360140178703512,0,"0",-7.49,0.694,0.498,0.864,105.013,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
19,2.50489458530346,2.2485995646868,2.64941072191922,-0.679702688861515,3.03856174249362,1,"0",-15.385,0.216,0.126,0.311,130.027,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
53,-1.92946147699932,0.071724380845694,-0.3534774050144,-0.704148912740045,-0.360153743836706,0,"1",-5.688,0.68,0.615,0.47,120.003,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
71,0.426753290454397,-0.701602834361097,-0.629363863233881,-0.619917899181269,-0.359268046353993,0,"1",-9.364,0.68,0.535,0.353,141.951,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
23,-1.05509313774647,-0.375182816607907,-0.457967915107449,0.357624562051871,-0.359848380679491,0,"1",-8.529,0.886,0.638,0.396,127.082,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
19,-1.47466703455657,-0.937992922205635,0.249218960308608,0.863560778441672,-0.351859163716902,0,"1",-5.528,0.723,0.806,0.931,92.684,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
63,2.01505689134785,2.17332907106336,-0.474151526239151,-0.563738672469667,3.83338354800292,1,"1",-35.389,0.498,0.634,0.0058,62.528,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
71,1.28486186195478,-0.783414481079291,-0.908868147091941,-0.558245660232129,-0.360153743836706,0,"1",-8.993,0.467,0.296,0.564,81.966,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
55,0.88050671481623,0.214283598731473,-0.234398845633813,-0.49908784701001,-0.360137391351056,0,"1",-6.986,0.697,0.258,0.549,77.926,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
78,-0.114142022704185,-0.785694580966307,0.485266599254721,-0.0312330518276932,-0.359637174807859,0,"0",-10.96,0.944,0.842,0.511,113.046,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
53,0.285870430450425,-0.206667462937149,2.47598731773811,3.65825885381498,-0.360153743836706,0,"1",-2.28,0.871,0.513,0.82,141.53,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
24,-1.60859184966217,-0.916564519213479,1.5743107529894,-0.541782361058561,-0.360027384842382,0,"1",-13.244,0.549,0.808,0.808,158.373,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
83,-1.81023967229365,-0.528240096536011,-0.708816042597876,1.41310346884834,-0.360131321121157,0,"0",-5.558,0.715,0.289,0.617,176.108,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
49,-0.178931167465038,1.1656924613487,0.166627344487646,-0.735337696744486,3.45038701912299,1,"1",-9.545,0.586,0.179,0.652,115.031,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
54,-0.844477227850166,-0.79985566711375,-0.242288620270125,0.0388427808271746,-0.358388667862468,0,"1",-4.498,0.896,0.82,0.812,130.014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64,-0.756834748426245,1.27337689917638,-0.808286642445342,-0.367626035722331,-0.360153743836706,0,"1",-5.296,0.66,0.867,0.475,120.004,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
40,-0.106624390031956,-0.981204872790472,-0.417635661533848,-0.626545313811329,-0.255129514330826,0,"0",-3.825,0.252,0.236,0.942,135.015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51,-0.852953477940042,1.27337689917638,0.256689866727369,-0.657523890080942,3.50704613680086,1,"1",-12.858,0.58,0.0384,0.519,135.995,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
56,-1.24494224567198,0.154778995226705,-0.124661647759677,-0.661956226521967,3.1660612326518,1,"0",-6.907,0.764,0.0906,0.775,124.424,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
80,0.0507997142325732,-0.800770736066005,-0.788136708421139,-0.759902695486751,-0.360153743836706,0,"1",-2.354,0.631,0.418,0.873,127.997,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
59,-0.0896325710997451,0.0488189479670703,0.636877169969347,0.0388427808271746,-0.360153743836706,0,"1",-6.806,0.623,0.829,0.781,87.683,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
70,0.535869056657836,0.420412122905872,-0.618658398321557,-0.728647255751469,-0.358252437293084,0,"1",-7.372,0.388,0.401,0.66,179.984,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
69,-1.07515165196811,-0.955073125438836,-0.195053317038263,0.194196639906464,-0.360153743836706,0,"0",-5.024,0.608,0.239,0.74,91.073,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
70,1.57629684684476,-0.975821628364865,4.19742591866161,-0.691919299772993,-0.111262453801051,0,"0",-3.426,0.555,0.826,0.883,125.02,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
63,2.58492371989438,1.29992106566368,1.6896939604182,-0.74203203546041,-0.358110017628586,0,"1",-20.356,0.476,0.695,0.28,109.413,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
37,-0.179887944240139,-0.468130755411443,1.01540258378546,0.296611151018136,-0.0738893301936647,0,"0",-3.902,0.784,0.287,0.832,152.024,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
94,0.483639474457664,-0.00119145727033346,1.19213324075166,-0.546170268350404,-0.360133117413059,0,"1",-8.379,0.588,0.505,0.67,118.159,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
51,0.47676013752658,1.50991550623461,-0.393522722976088,-0.657523890080942,-0.309568980545454,0,"1",-6.741,0.75,0.101,0.365,89.981,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
69,2.90098259410187,-0.975916578433757,0.485266599254721,-0.363305767946696,0.0941448867335379,0,"1",-9.443,0.555,0.419,0.703,106.228,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
80,0.703481237411327,1.38734599757283,1.54846804610021,-0.430453139889106,-0.338388684926438,0,"1",-4.463,0.384,0.61,0.844,129.903,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
39,0.129986387227538,-0.947421909612426,4.08584782847313,0.0106546536507465,-0.360153743836706,0,"0",-6.568,0.823,0.454,0.814,104.063,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
48,1.21491471763528,0.427484844632665,-0.329535404636954,-0.690808161921633,1.56717771281084,1,"1",-11.329,0.674,0.51,0.702,144.876,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
68,-0.758347776905374,-0.672117891964139,1.14489203824169,-0.484891521417053,-0.360079414704338,0,"1",-5.214,0.786,0.466,0.835,98.971,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
39,1.14129552969764,-0.0283396966181299,0.807077709372759,0.478688004063207,-0.342772643267096,0,"1",-4.121,0.76,0.534,0.873,128.02,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
34,-0.048487356645828,-0.980898895046181,-0.148064459987767,-0.472892929706534,-0.360137391351056,0,"1",-4.505,0.426,0.632,0.981,165.031,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
52,-1.13333782146516,2.12165357853947,-0.297711423921771,-0.643130592727489,3.84281863212499,1,"0",-16.728,0.591,0.277,0.181,76.244,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,2.57866601427396,-0.880598464289679,-0.514738242839019,0.518760693606526,-0.349880010340987,0,"1",-11.225,0.843,0.818,0.558,98.023,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
6,-0.0349189740657823,0.43101726257552,-0.498481600931593,-0.36654581648949,-0.236279249217345,0,"0",-6.13,0.457,0.82,0.873,157.403,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
70,1.12392781264218,2.14140578618178,-0.676454013057546,-0.185432193333013,-0.357329863655477,0,"1",-14.001,0.469,0.251,0.447,126.972,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10,0.0876715733898589,-0.46386618076613,-0.3215688608434,-0.663064577820717,-0.360143895175405,0,"1",-11.273,0.66,0.477,0.575,110.091,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
44,-2.4580580133952,1.05241423592292,-0.514738242839019,2.37973611233257,-0.360153743836706,0,"1",-7.886,0.62,0.422,0.616,96.195,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
55,-0.571559334027743,-0.975964054179534,3.49581166952213,-0.628755301717147,-0.360144886234953,0,"0",-9.942,0.609,0.44,0.662,106.942,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
54,1.92873136517942,2.29892029215443,1.33238800007964,-0.568134973654191,3.63835219899401,1,"1",-30.529,0.385,0.0466,0.0924,67.665,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
50,-0.826765057157486,-0.878272389695543,-0.313609357743465,-0.282600055647631,-0.360115897808686,0,"0",-5.281,0.754,0.649,0.846,103.963,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
50,-0.805482724355091,1.95804916652634,-0.989978505369414,-0.685254083761936,-0.180070224950055,0,"0",-9.68,0.28,0.107,0.302,155.032,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
59,-0.101614561725999,-0.387751007598325,-0.226515976709225,0.638147035907068,-0.308708914873182,0,"1",-4.934,0.494,0.309,0.729,166.96,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70,-0.701750783095505,-0.681479638703316,0.0527677095204039,1.19831530717213,-0.360046586288173,0,"1",-4.682,0.96,0.363,0.82,62.205,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
65,-0.773913190213389,-0.91422078026203,-0.218640001418156,-0.723074862411633,-0.360022429640227,0,"1",-5.995,0.824,0.804,0.742,127.467,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
98,0.0609497162689094,-0.976059007093798,1.10420140951432,-0.311588855529104,-0.360123330725565,0,"1",-5.991,0.781,0.486,0.768,123.07,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
41,-0.187109739133855,0.331103442548862,-0.775565854700988,1.51442609158801,-0.360153743836706,0,"1",-4.463,0.744,0.64,0.686,80.984,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
71,0.963347910570616,-0.973543395583223,-0.441813332890218,-0.00817592025163529,-0.360026765441896,0,"1",-4.199,0.27,0.606,0.944,146.347,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
5,-0.135762018537521,-0.967852586749452,-0.721294006776573,-0.705261341423898,-0.360132807707521,0,"1",-10.558,0.612,0.562,0.183,106.412,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
57,0.364413494252318,1.94008958949511,-0.0162454800678547,-0.750963891394687,-0.360153743836706,0,"1",-8.199,0.54,0.299,0.498,82.882,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
73,-0.137786876687442,-0.680587248891582,-0.385499402025519,-0.445669908016396,-0.360153743836706,0,"1",-4.343,0.421,0.63,0.963,84.803,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
39,0.116299407970653,-0.934038318760642,-1.08741810971308,-0.592344741830047,-0.360153743836706,0,"0",-3.713,0.912,0.828,0.931,130.046,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
48,-0.0526875882231701,-0.00893228654383902,-0.778916367080171,-0.161002814268867,3.56319167503289,1,"0",-7.347,0.57,0.627,0.654,131.006,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
59,0.305834606790931,-0.715964675312294,-0.816695772067821,-0.153578082892607,3.60578571215364,1,"0",-9.713,0.806,0.528,0.714,120.002,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
64,0.644543415330217,0.0793350600112681,0.856119635455518,-0.572532957472451,-0.269152358565486,0,"0",-8.363,0.739,0.636,0.453,101.032,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
42,-0.127446721904408,-0.744819209002276,0.601010228214446,-0.45110935525685,-0.360153743836706,0,"0",-5.327,0.663,0.966,0.603,129.918,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
53,-0.161845130780285,-0.18250028481675,-0.250185312728135,1.19831530717213,-0.360067646006838,0,"1",-4.221,0.761,0.59,0.657,144.989,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
62,-0.0243560076327488,0.262088478033718,-0.961720450653052,0.48871928543435,-0.360109146250252,0,"0",-4.927,0.544,0.185,0.64,130.092,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
49,1.73147793674399,-0.981041473091263,0.448789525609225,-0.713051359112808,1.14954307903571,1,"1",-6.564,0.479,0.0825,0.85,129.946,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
38,2.71644908688296,-0.919378532394161,-1.09695993086906,-0.395747438509951,-0.348334236656856,0,"0",-6.878,0.767,0.94,0.859,107.383,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
51,1.08841843393317,-0.976248918613431,-0.55550869350368,-0.480526947409253,-0.35992456520993,0,"1",-4.024,0.724,0.871,0.884,176.243,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
36,1.05078659730359,-0.970270347987048,0.904895955994462,-0.772204916029168,-0.359569045417748,0,"1",-4.476,0.555,0.832,0.899,126.072,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
56,1.04280949421233,-0.664108188147331,1.07015154978228,-0.696364925935761,-0.354018399053449,0,"1",-3.232,0.588,0.565,0.892,95.905,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
46,-1.41665246913989,-0.796197152068616,-0.547339824760986,0.142645041189652,-0.360153743836706,0,"1",-7.491,0.749,0.524,0.564,99.099,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
91,-0.387667742619862,0.583900470730617,1.26587235673207,0.62824541350991,-0.359945005121423,0,"0",-4.089,0.766,0.881,0.822,129.972,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
60,0.988913491690185,1.6101554562631,-0.3534774050144,-0.582434579869609,-0.356128866286731,0,"1",-4.855,0.66,0.798,0.493,90.963,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
82,0.280697631728257,-0.574698867696744,1.89123920295498,-0.447845377935973,0.617639995106833,1,"0",-6.246,0.888,0.363,0.515,79.994,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
70,-0.3152189654191,-0.87641234931437,1.09740172842773,-0.743148137843968,-0.359193727849108,0,"1",-5.71,0.825,0.797,0.899,104.055,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
50,0.206532455124616,-0.366822448360181,-0.417635661533848,-0.339573286192895,-0.360153743836706,0,"0",-12.285,0.482,0.944,0.549,163.961,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
58,-0.538046201429374,-0.849060972269191,0.279065473693836,-0.0848622899770884,-0.360153743836706,0,"1",-4.757,0.695,0.305,0.645,124.015,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
48,0.959738594432376,-0.5952504247926,0.918783664484768,-0.114412572451466,-0.359953057226288,0,"1",-13.277,0.41,0.27,0.522,99.981,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
71,-0.875534132626308,0.345506084246935,-0.563684978378797,-0.163125047552374,-0.360153743836706,0,"0",-1.816,0.518,0.37,0.842,125.854,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
81,-0.188087738297209,-0.952710324688557,0.441476348454341,-0.38167813446348,-0.360153743836706,0,"0",-3.659,0.581,0.25,0.887,90.578,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
34,0.0204780951663274,1.21385366506462,0.106081387574867,1.96404651917527,-0.360153743836706,0,"1",-9.27,0.636,0.659,0.581,155.884,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
28,-0.804896986080807,-0.138510446724839,1.75316270210007,1.44082563447994,3.05285864792563,1,"0",-9.364,0.787,0.344,0.379,82.52,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
29,-0.828147293989919,-0.880133158290645,1.61293630399478,-0.477254604490688,-0.360153743836706,0,"1",-3.966,0.481,0.481,0.732,118.552,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
68,-3.15262509723506,1.59912151486328,-0.498481600931593,2.43065568789075,-0.360153743836706,0,"1",-10.946,0.857,0.776,0.146,82.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
68,-1.3340490740105,2.22686937031389,-0.719629279013724,1.0178024510966,-0.359949340868896,0,"0",-9.545,0.723,0.0705,0.187,117.264,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42,-0.259128461003148,-0.979041493963384,-0.305656882903252,-0.455462767728276,-0.360153743836706,0,"1",-4.063,0.507,0.803,0.864,173.823,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4,-0.128976138548549,1.91948091493677,-0.531024281944924,-0.304066215600275,-0.354160724670668,0,"0",-11.058,0.385,0.153,0.413,143.225,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
30,0.517277836966648,-0.953608050608599,0.42683215470527,0.873261776975552,-0.360116331395259,0,"0",-5.623,0.553,0.264,0.979,171.893,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
45,1.54065305741853,-0.429886639265557,-0.539178358709602,-0.621022202875443,-0.360153743836706,0,"1",-7.745,0.716,0.26,0.485,74.132,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
81,0.570218927105147,-0.833370355417259,-0.943784106292385,1.7144298003564,-0.360153743836706,0,"0",-7.29,0.423,0.713,0.857,180.01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
74,-0.241798756524174,0.0103961993186706,1.10420140951432,1.9110118154266,-0.101155407743785,0,"1",-4.734,0.68,0.751,0.793,155.588,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
40,-0.0528171839512304,1.47319182540288,0.151528971846119,0.070082035448471,-0.359775293961841,0,"1",-6.258,0.938,0.173,0.536,130.033,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
62,-0.0999648157578138,-0.682372196099992,-0.531024281944924,-0.413087186522956,-0.360153743836706,0,"1",-5.999,0.832,0.574,0.625,130.038,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,0.8732867268378,-0.933473643920566,1.71513515578644,-0.526437867254857,-0.332836010295762,0,"1",-5.049,0.484,0.654,0.748,100.568,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
87,-0.0827225276212825,-0.916564519213479,-0.506606253869937,-0.494717878491517,-0.360153743836706,0,"0",-6.557,0.587,0.274,0.682,93.996,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5,-1.23323644665591,-0.814517953874163,-0.449887001894711,0.618335251549471,3.62534614376197,1,"1",-9.943,0.799,0.435,0.635,83.564,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
49,0.121521785990215,1.86234192145426,-0.55550869350368,-0.669716931584797,3.68365952816608,1,"0",-23.533,0.351,0.448,0.103,159.504,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
